batch,index,path,track,lines,severity,tags,action,optimization_impact,finding,recommendation,validation
9,1067,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+SetAlgebra.swift,C-dependency,370,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1068,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+SubSequence.swift,C-dependency,320,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1069,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Subscripts.swift,C-dependency,45,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1070,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet.Index.swift,C-dependency,56,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1071,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet.swift,C-dependency,37,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1072,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/Utilities/Assertions.swift,C-dependency,12,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1073,SourcePackages/checkouts/swift-collections/Sources/TrailingElementsModule/TrailingArray.swift,C-dependency,406,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1074,SourcePackages/checkouts/swift-collections/Sources/TrailingElementsModule/TrailingElements.swift,C-dependency,21,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1075,SourcePackages/checkouts/swift-collections/Sources/TrailingElementsModule/TrailingPadding.swift,C-dependency,141,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1076,SourcePackages/checkouts/swift-collections/Tests/BasicContainersTests/ArrayLayout.swift,C-dependency,104,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1077,SourcePackages/checkouts/swift-collections/Tests/BasicContainersTests/RigidArrayTests.swift,C-dependency,827,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1078,SourcePackages/checkouts/swift-collections/Tests/BasicContainersTests/UniqueArrayTests.swift,C-dependency,881,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1079,SourcePackages/checkouts/swift-collections/Tests/BitCollectionsTests/BitArrayTests.swift,C-dependency,1021,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1080,SourcePackages/checkouts/swift-collections/Tests/BitCollectionsTests/BitSet.Counted Tests.swift,C-dependency,253,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1081,SourcePackages/checkouts/swift-collections/Tests/BitCollectionsTests/BitSetTests.swift,C-dependency,1569,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1082,SourcePackages/checkouts/swift-collections/Tests/CollectionsTestSupportTests/CombinatoricsChecks.swift,C-dependency,53,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1083,SourcePackages/checkouts/swift-collections/Tests/CollectionsTestSupportTests/IndexRangeCollectionTests.swift,C-dependency,29,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1084,SourcePackages/checkouts/swift-collections/Tests/CollectionsTestSupportTests/MinimalTypeConformances.swift,C-dependency,46,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1085,SourcePackages/checkouts/swift-collections/Tests/CollectionsTestSupportTests/UtilitiesTests.swift,C-dependency,31,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1086,SourcePackages/checkouts/swift-collections/Tests/ContainersTests/BoxTests.swift,C-dependency,44,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1087,SourcePackages/checkouts/swift-collections/Tests/ContainersTests/MutTests.swift,C-dependency,36,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1088,SourcePackages/checkouts/swift-collections/Tests/ContainersTests/RefTests.swift,C-dependency,27,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1089,SourcePackages/checkouts/swift-collections/Tests/DequeTests/DequeInternals.swift,C-dependency,87,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1090,SourcePackages/checkouts/swift-collections/Tests/DequeTests/DequeTests.swift,C-dependency,377,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1091,SourcePackages/checkouts/swift-collections/Tests/DequeTests/MutableCollectionTests.swift,C-dependency,167,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1092,SourcePackages/checkouts/swift-collections/Tests/DequeTests/RangeReplaceableCollectionTests.swift,C-dependency,500,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1093,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/Colliders.swift,C-dependency,98,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
